,ticker,link
74,aapl,https://finance.yahoo.com//news/target-amazon-4-more-retailers-130111844.html
75,aapl,https://finance.yahoo.com//news/zedge-inc-amex-zdge-q2-071239841.html
76,aapl,https://finance.yahoo.com//news/cancel-subscriptions-forgot-even-had-123029529.html
77,aapl,https://finance.yahoo.com//news/10-best-free-checking-accounts-204121468.html
78,aapl,https://finance.yahoo.com//news/apple-microsoft-dominance-tech-stock-134145569.html
79,aapl,https://finance.yahoo.com//news/12-most-buzzing-stocks-buy-113530456.html
80,aapl,https://finance.yahoo.com//news/recent-uptick-might-appease-apple-110149707.html
81,aapl,https://finance.yahoo.com/https://www.yahoo.com/news/weather/
82,tsla,https://finance.yahoo.com//news/this-banking-crisis-isnt-2008-that-doesnt-make-it-a-good-thing-morning-brief-093058615.html
83,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-28-2023-121200860.html
84,tsla,https://finance.yahoo.com//news/feds-barr-sees-need-for-stronger-regulation-of-regional-banks-after-svb-182255016.html
85,tsla,https://finance.yahoo.com//news/regulators-blame-social-media-for-svbs-rapid-collapse-complete-game-changer-173615151.html
86,tsla,https://finance.yahoo.com//news/ftxs-bankman-fried-charged-bribery-133213754.html
87,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-28-2023-121200860.html
88,tsla,https://finance.yahoo.com//news/a-bank-crisis-brings-an-old-favorite-back-for-traders-morning-brief-093011330.html
89,tsla,https://finance.yahoo.com//news/feds-rate-hikes-hurt-lower-income-homebuyers-the-most-study-finds-201613137.html
90,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-27-2023-121320839.html
91,tsla,https://finance.yahoo.com//news/feds-barr-to-congress-svbs-failure-is-textbook-case-of-mismanagement-175627335.html
92,tsla,https://finance.yahoo.com//news/why-first-citizens-got-a-165-billion-discount-for-taking-over-silicon-valley-bank-154218153.html
93,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-27-2023-121320839.html
94,tsla,https://finance.yahoo.com//news/ceos-are-suspiciously-optimistic-morning-brief-093012473.html
95,tsla,https://finance.yahoo.com//news/5-things-you-may-have-missed-during-a-pivotal-week-for-the-fed-and-markets-093000696.html
96,tsla,https://finance.yahoo.com//news/stock-market-news-live-updates-march-24-2023-123438023.html
97,tsla,https://finance.yahoo.com//news/feds-bullard-sees-more-rate-hikes-as-bank-stress-abates-181023230.html
98,tsla,https://finance.yahoo.com//news/norfolk-southern-stock-drop-ohio-130000048.html
99,tsla,https://finance.yahoo.com//news/stock-market-news-live-updates-march-24-2023-123438023.html
100,tsla,https://finance.yahoo.com//news/the-fed-gave-stocks-a-reprieve-but-the-all-clear-is-a-ways-off-morning-brief-093016419.html
101,tsla,https://finance.yahoo.com//news/wall-street-reacts-to-hindenburgs-report-on-block-we-find-it-highly-unlikely-110047083.html
102,tsla,https://finance.yahoo.com//news/tiktok-live-blog-ceo-shou-chew-testifies-before-congress-in-high-stakes-hearing-135538178.html
103,tsla,https://finance.yahoo.com//news/the-federal-reserve-now-believes-its-work-is-nearly-done-morning-brief-093006092.html
104,tsla,https://finance.yahoo.com//news/what-wall-street-is-saying-about-the-feds-last-interest-rate-hike-powell-comments-124038258.html
105,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-22-2023-123738540.html
106,tsla,https://finance.yahoo.com//news/federal-reserve-dot-plot-shows-interest-rates-peaking-at-51-in-2023-182622345.html
107,tsla,https://finance.yahoo.com//news/federal-reserve-interest-rate-decision-monetary-policy-march-22-164807780.html
108,tsla,https://finance.yahoo.com//news/pacwest-lands-14-billion-in-new-cash-after-deposits-drop-20-145014160.html
109,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-22-2023-123738540.html
110,tsla,https://finance.yahoo.com//news/jerome-powell-has-an-obvious-problem-with-no-easy-solution-morning-brief-093008845.html
111,tsla,https://finance.yahoo.com//news/gamestop-stock-is-surging-104530526.html
112,tsla,https://finance.yahoo.com//news/first-republic-stock-surges-as-yellen-pledges-support-for-us-banks-145708807.html
113,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-21-2023-120030781.html
114,tsla,https://finance.yahoo.com//news/first-republic-shares-surge-as-yellen-pledges-support-for-us-banks-145708494.html
115,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-21-2023-120030781.html
116,tsla,https://finance.yahoo.com//news/bofa-recession-fears-are-up-in-march-113907418.html
117,tsla,https://finance.yahoo.com//news/a-fed-pause-could-do-more-harm-after-banking-crisis-morning-brief-093017739.html
118,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-20-2023-113900660.html
119,tsla,https://finance.yahoo.com//news/investors-face-3-big-questions-as-a-rolling-banking-crisis-shakes-markets-153248778.html
120,tsla,https://finance.yahoo.com//news/amazon-to-cut-9000-additional-jobs-after-laying-off-18000-in-january-150551180.html
121,tsla,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-20-2023-113900660.html
122,tsla,https://finance.yahoo.com//news/what-wall-street-is-saying-about-ubs-buying-credit-suisse-101159073.html
123,tsla,https://finance.yahoo.com//news/the-banking-crisis-creates-two-new-questions-for-investors-morning-brief-093009061.html
124,tsla,https://finance.yahoo.com//news/ubs-chairman-on-credit-suisse-deal-we-hoped-this-day-would-not-come-202742162.html
125,tsla,https://finance.yahoo.com//news/crunch-time-credit-suisse-talks-033651935.html
126,tsla,https://finance.yahoo.com//news/fed-decision-banking-fallout-and-credit-suisse-what-to-know-this-week-143532997.html
127,tsla,https://finance.yahoo.com//news/why-us-regulators-let-banks-lose-billions--as-long-as-losses-are-unrealized-124755456.html
128,tsla,https://finance.yahoo.com//news/biden-revives-hopes-for-this-poverty-fighting-tax-break-150243461.html
129,tsla,https://finance.yahoo.com//news/credit-suisse-meets-weigh-options-064251403.html
130,tsla,https://finance.yahoo.com//news/7-things-you-may-have-missed-amid-this-weeks-banking-crisis-093053871.html
131,tsla,https://finance.yahoo.com//news/stock-market-news-today-march-17-2023-123151709.html
132,tsla,https://finance.yahoo.com//news/tesla-nhtsa-probes-50k-model-x-suvs-over-seat-belt-issue-165936472.html
133,tsla,https://finance.yahoo.com//news/reports-tesla-model-x-seatbelts-144553885.html
134,tsla,https://finance.yahoo.com//news/us-opens-investigation-tesla-seat-103248910.html
135,tsla,https://finance.yahoo.com//news/byd-profit-surged-400-last-210900192.html
136,tsla,https://finance.yahoo.com//news/byd-net-income-jumps-more-132140666.html
137,tsla,https://finance.yahoo.com//news/byd-profit-surged-400-last-210900192.html
138,tsla,https://finance.yahoo.com//news/byd-posts-11-fold-jump-130007267.html
139,tsla,https://finance.yahoo.com//news/byd-profit-surged-400-last-210900192.html
140,tsla,https://finance.yahoo.com//news/byd-net-income-jumps-more-132140666.html
141,tsla,https://finance.yahoo.com//news/senator-presses-tesla-gm-possible-155116806.html
142,tsla,https://finance.yahoo.com//news/tesla-shares-rise-delivery-forecast-151622637.html
143,tsla,https://finance.yahoo.com//news/1-byd-posts-11-fold-130551543.html
144,tsla,https://finance.yahoo.com//news/cibc-introduces-additional-canadian-depositary-120000142.html
145,tsla,https://finance.yahoo.com//news/1-u-agency-opens-probe-114937130.html
146,tsla,https://finance.yahoo.com//news/elon-musk-takes-shot-bill-105943725.html
147,tsla,https://finance.yahoo.com//news/china-us-ties-historic-low-093000855.html
148,tsla,https://finance.yahoo.com//news/tesla-tsla-outpaces-stock-market-214509254.html
149,tsla,https://finance.yahoo.com//news/barrick-gold-gold-gains-market-215009688.html
150,tsla,https://finance.yahoo.com//news/energy-fuels-uuuu-gains-market-214509902.html
151,tsla,https://finance.yahoo.com//news/1-tesla-faces-race-bias-201518481.html
152,tsla,https://finance.yahoo.com//news/tesla-stock-rises-on-bullish-barclays-delivery-forecast-165148676.html
153,tsla,https://finance.yahoo.com//news/altman-vs-musk-openai-treads-160738907.html
154,tsla,https://finance.yahoo.com//news/us-stocks-wall-st-off-160406339.html
155,tsla,https://finance.yahoo.com//news/ruining-electric-cars-top-youtuber-140000470.html
156,tsla,https://finance.yahoo.com//news/us-stocks-wall-street-gains-140503376.html
157,tsla,https://finance.yahoo.com//news/us-stocks-wall-st-set-124009449.html
158,tsla,https://finance.yahoo.com//news/explainer-teslas-legal-troubles-race-100806900.html
159,tsla,https://finance.yahoo.com//news/tesla-faces-race-bias-trial-100610892.html
160,tsla,https://finance.yahoo.com//news/tesla-faces-race-bias-trial-100000466.html
161,tsla,https://finance.yahoo.com//news/aussie-start-firm-safetyculture-appoints-060907876.html
162,tsla,https://finance.yahoo.com//news/30-cities-most-billionaires-world-163146010.html
163,tsla,https://finance.yahoo.com//news/5-things-you-may-have-missed-during-a-pivotal-week-for-the-fed-and-markets-093000696.html
164,tsla,https://finance.yahoo.com//news/3-ev-stocks-sitting-sweet-225332671.html
165,tsla,https://finance.yahoo.com//news/openai-ceo-sam-altman-calls-211537864.html
166,tsla,https://finance.yahoo.com//news/elon-musk-reacts-ai-tool-161455753.html
167,tsla,https://finance.yahoo.com//news/ford-ceo-tesla-is-going-to-see-more-price-competition-in-the-ev-market-154750743.html
168,tsla,https://finance.yahoo.com//news/tesla-supplier-catl-prepares-monetize-152635470.html
169,tsla,https://finance.yahoo.com//news/15-best-cyclical-stocks-buy-142206630.html
170,tsla,https://finance.yahoo.com//news/tesla-losing-big-force-behind-113906613.html
171,tsla,https://finance.yahoo.com//news/chinese-ev-maker-nio-aims-093000896.html
172,tsla,https://finance.yahoo.com//news/volkswagen-down-stifel-downgrade-citing-110212098.html
173,tsla,https://finance.yahoo.com//news/the-fed-gave-stocks-a-reprieve-but-the-all-clear-is-a-ways-off-morning-brief-093016419.html
174,tsla,https://finance.yahoo.com//news/ford-projects-ev-division-lose-083720239.html
175,tsla,https://finance.yahoo.com//news/2-chinas-catl-start-mass-081012895.html
176,tsla,https://finance.yahoo.com//news/why-now-not-time-buy-160632221.html
177,tsla,https://finance.yahoo.com//news/ford-cfo-we-are-refounding-the-company-cutting-costs-to-make-ev-business-profitable-142129598.html
178,tsla,https://finance.yahoo.com//news/zacks-analyst-blog-highlights-tesla-105910602.html
179,tsla,https://finance.yahoo.com//news/7-hot-stocks-turn-1-215119680.html
180,tsla,https://finance.yahoo.com//news/winning-big-cutthroat-ai-wars-165756392.html
181,tsla,https://finance.yahoo.com//news/tesla-fires-first-shot-ev-190000222.html
182,tsla,https://finance.yahoo.com//news/gm-vs-tsla-stock-better-154003829.html
183,tsla,https://finance.yahoo.com//news/snap-t-count-tiktok-ban-115610557.html
184,tsla,https://finance.yahoo.com//news/company-news-mar-22-2023-134701135.html
185,tsla,https://finance.yahoo.com//news/bill-gates-predicts-change-world-131021218.html
186,tsla,https://finance.yahoo.com//news/race-affordable-evs-begins-heres-130201021.html
187,tsla,https://finance.yahoo.com//news/investors-heavily-search-tesla-inc-130001381.html
188,tsla,https://finance.yahoo.com//news/3-ev-stocks-buy-100-123000007.html
189,tsla,https://finance.yahoo.com//news/ford-tiptoes-toward-big-reveal-120000700.html
190,tsla,https://finance.yahoo.com//news/5-tesla-killers-worth-spot-192930382.html
191,tsla,https://finance.yahoo.com//news/tesla-stock-now-blue-chip-191200426.html
192,tsla,https://finance.yahoo.com//news/focus-ev-charger-makers-brace-174005741.html
193,tsla,https://finance.yahoo.com//news/hydrogen-stocks-produce-next-tesla-130427146.html
194,tsla,https://finance.yahoo.com//news/china-slow-auto-sales-spurs-170000070.html
195,tsla,https://finance.yahoo.com//news/tesla-scores-blue-chip-status-after-moodys-debt-upgrade-164544334.html
196,tsla,https://finance.yahoo.com//news/stock-market-today-dow-rides-163953264.html
197,tsla,https://finance.yahoo.com//news/tesla-more-chapters-growth-story-163509999.html
198,tsla,https://finance.yahoo.com//news/moderna-wants-130-per-covid-152532314.html
199,tsla,https://finance.yahoo.com//news/p-500-racks-gains-banking-151902761.html
200,tsla,https://finance.yahoo.com//news/midday-movers-first-republic-tesla-140750923.html
201,tsla,https://finance.yahoo.com//news/tesla-deliver-strong-q1-retail-121448000.html
202,tsla,https://finance.yahoo.com//news/mexico-makes-lots-electric-cars-120226261.html
203,tsla,https://finance.yahoo.com//news/mexico-makes-lots-electric-cars-120000825.html
204,tsla,https://finance.yahoo.com//news/zacks-analyst-blog-highlights-alphabet-114311779.html
205,tsla,https://finance.yahoo.com//news/ev-charger-makers-brace-slowdown-100647587.html
206,tsla,https://finance.yahoo.com//news/tesla-finally-exits-junk-rated-230501736.html
207,tsla,https://finance.yahoo.com//news/first-republic-meta-platforms-harley-081107962.html
208,tsla,https://finance.yahoo.com//news/buy-recent-dip-tesla-tsla-221010679.html
209,tsla,https://finance.yahoo.com//news/former-director-tesla-australia-sentenced-220619012.html
210,tsla,https://finance.yahoo.com//news/1-former-director-tesla-australia-220404836.html
211,tsla,https://finance.yahoo.com//news/volkswagen-reveals-elon-musks-unrealized-204504732.html
212,tsla,https://finance.yahoo.com//news/top-analyst-reports-alphabet-tesla-201208794.html
213,tsla,https://finance.yahoo.com//news/tesla-lawn-mowers-soon-cars-183649444.html
214,goog,https://finance.yahoo.com//news/this-banking-crisis-isnt-2008-that-doesnt-make-it-a-good-thing-morning-brief-093058615.html
215,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-28-2023-121200860.html
216,goog,https://finance.yahoo.com//news/feds-barr-sees-need-for-stronger-regulation-of-regional-banks-after-svb-182255016.html
217,goog,https://finance.yahoo.com//news/regulators-blame-social-media-for-svbs-rapid-collapse-complete-game-changer-173615151.html
218,goog,https://finance.yahoo.com//news/ftxs-bankman-fried-charged-bribery-133213754.html
219,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-28-2023-121200860.html
220,goog,https://finance.yahoo.com//news/a-bank-crisis-brings-an-old-favorite-back-for-traders-morning-brief-093011330.html
221,goog,https://finance.yahoo.com//news/feds-rate-hikes-hurt-lower-income-homebuyers-the-most-study-finds-201613137.html
222,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-27-2023-121320839.html
223,goog,https://finance.yahoo.com//news/feds-barr-to-congress-svbs-failure-is-textbook-case-of-mismanagement-175627335.html
224,goog,https://finance.yahoo.com//news/why-first-citizens-got-a-165-billion-discount-for-taking-over-silicon-valley-bank-154218153.html
225,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-27-2023-121320839.html
226,goog,https://finance.yahoo.com//news/ceos-are-suspiciously-optimistic-morning-brief-093012473.html
227,goog,https://finance.yahoo.com//news/5-things-you-may-have-missed-during-a-pivotal-week-for-the-fed-and-markets-093000696.html
228,goog,https://finance.yahoo.com//news/stock-market-news-live-updates-march-24-2023-123438023.html
229,goog,https://finance.yahoo.com//news/feds-bullard-sees-more-rate-hikes-as-bank-stress-abates-181023230.html
230,goog,https://finance.yahoo.com//news/norfolk-southern-stock-drop-ohio-130000048.html
231,goog,https://finance.yahoo.com//news/stock-market-news-live-updates-march-24-2023-123438023.html
232,goog,https://finance.yahoo.com//news/the-fed-gave-stocks-a-reprieve-but-the-all-clear-is-a-ways-off-morning-brief-093016419.html
233,goog,https://finance.yahoo.com//news/wall-street-reacts-to-hindenburgs-report-on-block-we-find-it-highly-unlikely-110047083.html
234,goog,https://finance.yahoo.com//news/tiktok-live-blog-ceo-shou-chew-testifies-before-congress-in-high-stakes-hearing-135538178.html
235,goog,https://finance.yahoo.com//news/the-federal-reserve-now-believes-its-work-is-nearly-done-morning-brief-093006092.html
236,goog,https://finance.yahoo.com//news/what-wall-street-is-saying-about-the-feds-last-interest-rate-hike-powell-comments-124038258.html
237,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-22-2023-123738540.html
238,goog,https://finance.yahoo.com//news/federal-reserve-dot-plot-shows-interest-rates-peaking-at-51-in-2023-182622345.html
239,goog,https://finance.yahoo.com//news/federal-reserve-interest-rate-decision-monetary-policy-march-22-164807780.html
240,goog,https://finance.yahoo.com//news/pacwest-lands-14-billion-in-new-cash-after-deposits-drop-20-145014160.html
241,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-22-2023-123738540.html
242,goog,https://finance.yahoo.com//news/jerome-powell-has-an-obvious-problem-with-no-easy-solution-morning-brief-093008845.html
243,goog,https://finance.yahoo.com//news/gamestop-stock-is-surging-104530526.html
244,goog,https://finance.yahoo.com//news/first-republic-stock-surges-as-yellen-pledges-support-for-us-banks-145708807.html
245,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-21-2023-120030781.html
246,goog,https://finance.yahoo.com//news/first-republic-shares-surge-as-yellen-pledges-support-for-us-banks-145708494.html
247,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-21-2023-120030781.html
248,goog,https://finance.yahoo.com//news/bofa-recession-fears-are-up-in-march-113907418.html
249,goog,https://finance.yahoo.com//news/a-fed-pause-could-do-more-harm-after-banking-crisis-morning-brief-093017739.html
250,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-20-2023-113900660.html
251,goog,https://finance.yahoo.com//news/investors-face-3-big-questions-as-a-rolling-banking-crisis-shakes-markets-153248778.html
252,goog,https://finance.yahoo.com//news/amazon-to-cut-9000-additional-jobs-after-laying-off-18000-in-january-150551180.html
253,goog,https://finance.yahoo.com//news/stock-market-news-today-live-updates-march-20-2023-113900660.html
254,goog,https://finance.yahoo.com//news/what-wall-street-is-saying-about-ubs-buying-credit-suisse-101159073.html
255,goog,https://finance.yahoo.com//news/the-banking-crisis-creates-two-new-questions-for-investors-morning-brief-093009061.html
256,goog,https://finance.yahoo.com//news/ubs-chairman-on-credit-suisse-deal-we-hoped-this-day-would-not-come-202742162.html
257,goog,https://finance.yahoo.com//news/crunch-time-credit-suisse-talks-033651935.html
258,goog,https://finance.yahoo.com//news/fed-decision-banking-fallout-and-credit-suisse-what-to-know-this-week-143532997.html
259,goog,https://finance.yahoo.com//news/why-us-regulators-let-banks-lose-billions--as-long-as-losses-are-unrealized-124755456.html
260,goog,https://finance.yahoo.com//news/biden-revives-hopes-for-this-poverty-fighting-tax-break-150243461.html
261,goog,https://finance.yahoo.com//news/credit-suisse-meets-weigh-options-064251403.html
262,goog,https://finance.yahoo.com//news/7-things-you-may-have-missed-amid-this-weeks-banking-crisis-093053871.html
263,goog,https://finance.yahoo.com//news/stock-market-news-today-march-17-2023-123151709.html
264,goog,https://finance.yahoo.com//news/microsoft-is-bringing-chatgpt-technology-to-cybersecurity-153003566.html
265,goog,https://finance.yahoo.com//news/google-160-million-antitrust-fine-091926561.html
266,goog,https://finance.yahoo.com//news/1-google-scores-partial-victory-091221848.html
267,goog,https://finance.yahoo.com//news/google-scores-partial-victory-android-090009293.html
268,goog,https://finance.yahoo.com//news/1-meta-google-defend-brazilian-225624630.html
269,goog,https://finance.yahoo.com//news/alphabet-googl-dips-more-broader-214509760.html
270,goog,https://finance.yahoo.com//news/alphabet-inc-goog-dips-more-214509986.html
271,goog,https://finance.yahoo.com//news/richardson-electronics-rell-dips-more-221510782.html
272,goog,https://finance.yahoo.com//news/alphabet-inc-goog-dips-more-214509986.html
273,goog,https://finance.yahoo.com//news/alphabet-googl-dips-more-broader-214509760.html
274,goog,https://finance.yahoo.com//news/richardson-electronics-rell-dips-more-221510782.html
275,goog,https://finance.yahoo.com//news/ai-startups-turn-retail-investors-195034505.html
276,goog,https://finance.yahoo.com//news/google-partners-ai-startup-replit-175021455.html
277,goog,https://finance.yahoo.com//news/eu-regulators-clear-googles-maths-170234458.html
278,goog,https://finance.yahoo.com//news/spanish-competition-watchdog-opens-disciplinary-160116787.html
279,goog,https://finance.yahoo.com//news/alibaba-restructure-seeking-fresh-ipos-151529228.html
280,goog,https://finance.yahoo.com//news/meta-google-defend-brazilian-law-141544797.html
281,goog,https://finance.yahoo.com//news/meta-google-defend-brazilian-law-141232002.html
282,goog,https://finance.yahoo.com//news/alphabet-googl-enhances-google-drive-140602200.html
283,goog,https://finance.yahoo.com//news/autonomous-vehicle-software-developer-oxbotica-130127406.html
284,goog,https://finance.yahoo.com//news/alibaba-shares-pop-company-restructure-123435976.html
285,goog,https://finance.yahoo.com//news/alibaba-restructure-seeking-fresh-ipos-151529228.html
286,goog,https://finance.yahoo.com//news/cibc-introduces-additional-canadian-depositary-120000142.html
287,goog,https://finance.yahoo.com//news/12-most-advanced-countries-cybersecurity-110718286.html
288,goog,https://finance.yahoo.com//news/ai-search-startup-raises-26-110035896.html
289,goog,https://finance.yahoo.com//news/oxbotica-google-cloud-partner-scale-070805397.html
290,goog,https://finance.yahoo.com//news/1-alphabet-seeks-dismissal-us-015958785.html
291,goog,https://finance.yahoo.com//news/google-asks-judge-dismiss-doj-015434830.html
292,goog,https://finance.yahoo.com//news/alphabet-seeks-dismissal-us-antitrust-015104947.html
293,goog,https://finance.yahoo.com//news/pinterest-ceo-were-making-ai-additive-to-peoples-lives-not-addictive-210749363.html
294,goog,https://finance.yahoo.com//news/googles-ai-powered-bard-tested-174719225.html
295,goog,https://finance.yahoo.com//news/alibaba-rival-pinduoduos-shopping-app-143939289.html
296,goog,https://finance.yahoo.com//news/microsoft-msft-might-block-ai-140402491.html
297,goog,https://finance.yahoo.com//news/600-billion-rally-big-tech-100000726.html
298,goog,https://finance.yahoo.com//news/micron-mu-report-q2-earnings-110111935.html
299,goog,https://finance.yahoo.com//news/micron-mu-reports-q2-loss-212509349.html
300,goog,https://finance.yahoo.com//news/pinduoduo-app-malware-detailed-cybersecurity-061427525.html
